HaulID,Survey_Acronym,SpeciesSciName,Aphia_Code,FishLength_cm,Number,DensAbund_N_Sqkm,DensBiom_kg_Sqkm
GNSFraOT4/THA2/2016/10,GNSFraOT4,Sardina pilchardus,126421,20,82,1308.253163,172.0279116
GNSFraOT4/THA2/2016/10,GNSFraOT4,Sardina pilchardus,126421,26,2,31.90861373,9.395069147
GNSFraOT4/THA2/2016/11,GNSFraOT4,Sardina pilchardus,126421,25,1,15.93270027,4.157435813
GNSFraOT4/THA2/2016/11,GNSFraOT4,Sardina pilchardus,126421,14,1,15.93270027,0.706293018
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,23,23,411.3018598,83.04505189
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,25,13,232.4749642,60.6613898
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,13,2,35.76537911,1.2668082
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,22,7,125.1788269,22.04875055
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,19,2,35.76537911,4.019495184
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,21,7,125.1788269,19.11558711
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,26,1,17.88268956,5.265321344
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,20,10,178.8268956,23.51472808
GNSFraOT4/THA2/2016/12,GNSFraOT4,Sardina pilchardus,126421,24,23,411.3018598,94.65469887
GNSFraOT4/THA2/2016/14,GNSFraOT4,Sardina pilchardus,126421,20,50,786.8315866,103.4639154
GNSFraOT4/THA2/2016/14,GNSFraOT4,Sardina pilchardus,126421,26,2,31.47326346,9.266886021
GNSFraOT4/THA2/2016/14,GNSFraOT4,Sardina pilchardus,126421,21,2,31.47326346,4.806163505
GNSFraOT4/THA2/2016/14,GNSFraOT4,Sardina pilchardus,126421,19,31,487.8355837,54.8254437
GNSFraOT4/THA2/2016/14,GNSFraOT4,Sardina pilchardus,126421,22,2,31.47326346,5.543638269
GNSFraOT4/THA2/2016/14,GNSFraOT4,Sardina pilchardus,126421,23,8,125.8930539,25.418789
GNSFraOT4/THA2/2016/14,GNSFraOT4,Sardina pilchardus,126421,25,4,62.94652693,16.42509687
GNSFraOT4/THA2/2016/14,GNSFraOT4,Sardina pilchardus,126421,24,8,125.8930539,28.97232001
GNSFraOT4/THA2/2016/15,GNSFraOT4,Sardina pilchardus,126421,11,1,18.2855471,0.391470624
GNSFraOT4/THA2/2016/16,GNSFraOT4,Sardina pilchardus,126421,9,3,54.97526113,0.64598052
GNSFraOT4/THA2/2016/16,GNSFraOT4,Sardina pilchardus,126421,13,11,201.5759575,7.139811803
GNSFraOT4/THA2/2016/16,GNSFraOT4,Sardina pilchardus,126421,24,4,73.30034818,16.86893025
GNSFraOT4/THA2/2016/16,GNSFraOT4,Sardina pilchardus,126421,15,2,36.65017409,2.003168924
GNSFraOT4/THA2/2016/16,GNSFraOT4,Sardina pilchardus,126421,12,7,128.2756093,3.568137051
GNSFraOT4/THA2/2016/16,GNSFraOT4,Sardina pilchardus,126421,11,78,1429.356789,30.60073568
GNSFraOT4/THA2/2016/16,GNSFraOT4,Sardina pilchardus,126421,10,104,1905.809053,30.66293939
GNSFraOT4/THA2/2016/17,GNSFraOT4,Sardina pilchardus,126421,24,1,18.59081614,4.278385962
GNSFraOT4/THA2/2016/17,GNSFraOT4,Sardina pilchardus,126421,23,1,18.59081614,3.753630707
GNSFraOT4/THA2/2016/17,GNSFraOT4,Sardina pilchardus,126421,20,1,18.59081614,2.444587459
GNSFraOT4/THA2/2016/17,GNSFraOT4,Sardina pilchardus,126421,19,1,18.59081614,2.089330458
GNSFraOT4/THA2/2016/17,GNSFraOT4,Sardina pilchardus,126421,8,1,18.59081614,0.15405432
GNSFraOT4/THA2/2016/19,GNSFraOT4,Sardina pilchardus,126421,21,1,18.74765654,2.862884009
GNSFraOT4/THA2/2016/19,GNSFraOT4,Sardina pilchardus,126421,24,1,18.74765654,4.314480332
GNSFraOT4/THA2/2016/19,GNSFraOT4,Sardina pilchardus,126421,23,1,18.74765654,3.785298008
GNSFraOT4/THA2/2016/19,GNSFraOT4,Sardina pilchardus,126421,25,1,18.74765654,4.891962905
GNSFraOT4/THA2/2016/19,GNSFraOT4,Sardina pilchardus,126421,9,1,18.74765654,0.220292194
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,26,4,75.54296506,22.24262659
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,25,6,113.3144476,29.56796616
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,12,2,37.77148253,1.050658243
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,11,12,226.6288952,4.851840332
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,23,4,75.54296506,15.25271356
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,8,10,188.8574127,1.564982416
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,9,19,358.829084,4.216380121
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,10,48,906.5155807,14.58510876
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,21,2,37.77148253,5.767940814
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,24,17,321.0576015,73.88639236
GNSFraOT4/THA2/2016/2,GNSFraOT4,Sardina pilchardus,126421,14,2,37.77148253,1.674401322
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,24,15,259.1927011,59.64915181
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,21,18,311.0312414,47.49640923
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,10,3,51.83854023,0.834040543
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,23,6,103.6770805,20.93321078
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,11,6,103.6770805,2.219596226
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,26,3,51.83854023,15.26317232
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,22,3,51.83854023,9.130737768
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,20,45,777.5781034,102.2471346
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,25,6,103.6770805,27.05321759
GNSFraOT4/THA2/2016/21,GNSFraOT4,Sardina pilchardus,126421,19,33,570.2239425,64.08466644
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,19,1,20.34422427,2.286387381
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,27,1,20.34422427,6.728926639
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,9,3,61.03267282,0.717157443
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,10,2,40.68844855,0.654644509
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,26,3,61.03267282,17.97026302
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,21,1,20.34422427,3.106689853
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,25,6,122.0653456,31.85140188
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,24,8,162.7537942,37.45524367
GNSFraOT4/THA2/2016/22,GNSFraOT4,Sardina pilchardus,126421,23,5,101.7211214,20.5382874
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,25,5,101.0305112,26.36262895
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,21,2,40.41220449,6.171195516
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,10,2,40.41220449,0.650199964
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,24,6,121.2366135,27.90071298
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,19,1,20.20610224,2.270864525
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,9,4,80.82440897,0.949717976
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,26,2,40.41220449,11.89883894
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,23,3,60.61830673,12.23930869
GNSFraOT4/THA2/2016/23,GNSFraOT4,Sardina pilchardus,126421,8,1,20.20610224,0.167439521
GNSFraOT4/THA2/2016/24,GNSFraOT4,Sardina pilchardus,126421,11,2,39.64949843,0.84884602
GNSFraOT4/THA2/2016/24,GNSFraOT4,Sardina pilchardus,126421,16,1,19.82474922,1.318582438
GNSFraOT4/THA2/2016/24,GNSFraOT4,Sardina pilchardus,126421,25,1,19.82474922,5.173016561
GNSFraOT4/THA2/2016/24,GNSFraOT4,Sardina pilchardus,126421,13,4,79.29899687,2.808767082
GNSFraOT4/THA2/2016/24,GNSFraOT4,Sardina pilchardus,126421,10,1,19.82474922,0.318964317
GNSFraOT4/THA2/2016/24,GNSFraOT4,Sardina pilchardus,126421,12,6,118.9484953,3.308692397
GNSFraOT4/THA2/2016/24,GNSFraOT4,Sardina pilchardus,126421,9,2,39.64949843,0.465896898
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,11,118,2384.994745,51.05974543
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,24,104,2102.029267,483.7492039
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,23,112,2263.723826,457.0634878
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,25,120,2425.418385,632.882128
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,22,120,2425.418385,427.2083888
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,10,43,869.1082545,13.98325488
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,19,32,646.7782359,72.68822724
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,12,38,768.0491551,21.36419123
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,20,288,5821.004123,765.4292083
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,21,369,7458.161533,1138.907753
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,16,4,80.84727949,5.377309024
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,14,82,1657.36923,73.47080504
GNSFraOT4/THA2/2016/25,GNSFraOT4,Sardina pilchardus,126421,13,173,3496.644838,123.8510108
GNSFraOT4/THA2/2016/26,GNSFraOT4,Sardina pilchardus,126421,25,2,36.06462781,9.410606656
GNSFraOT4/THA2/2016/26,GNSFraOT4,Sardina pilchardus,126421,12,2,36.06462781,1.00318007
GNSFraOT4/THA2/2016/26,GNSFraOT4,Sardina pilchardus,126421,10,4,72.12925563,1.160501883
GNSFraOT4/THA2/2016/26,GNSFraOT4,Sardina pilchardus,126421,23,1,18.03231391,3.640864753
GNSFraOT4/THA2/2016/26,GNSFraOT4,Sardina pilchardus,126421,13,3,54.09694172,1.916111365
GNSFraOT4/THA2/2016/26,GNSFraOT4,Sardina pilchardus,126421,14,2,36.06462781,1.598736836
GNSFraOT4/THA2/2016/26,GNSFraOT4,Sardina pilchardus,126421,11,6,108.1938834,2.316295311
GNSFraOT4/THA2/2016/26,GNSFraOT4,Sardina pilchardus,126421,24,1,18.03231391,4.149855397
GNSFraOT4/THA2/2016/27,GNSFraOT4,Sardina pilchardus,126421,24,1,20.0080032,4.60452943
GNSFraOT4/THA2/2016/28,GNSFraOT4,Sardina pilchardus,126421,7,1,19.66027053,0.109971932
GNSFraOT4/THA2/2016/29,GNSFraOT4,Sardina pilchardus,126421,7,2,35.46099291,0.198355049
GNSFraOT4/THA2/2016/29,GNSFraOT4,Sardina pilchardus,126421,10,2,35.46099291,0.57053894
GNSFraOT4/THA2/2016/29,GNSFraOT4,Sardina pilchardus,126421,9,8,141.8439716,1.666721369
GNSFraOT4/THA2/2016/29,GNSFraOT4,Sardina pilchardus,126421,8,18,319.1489362,2.644653796
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,19,37,654.5428814,73.56085758
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,10,12,212.2841778,3.41548219
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,22,17,300.7359185,52.97102884
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,21,46,813.7560147,124.2656156
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,25,4,70.76139258,18.46428682
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,24,64,1132.182281,260.5540684
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,11,1,17.69034815,0.378728161
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,23,69,1220.634022,246.4555248
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,9,4,70.76139258,0.831473652
GNSFraOT4/THA2/2016/3,GNSFraOT4,Sardina pilchardus,126421,20,79,1397.537504,183.7682988
GNSFraOT4/THA2/2016/30,GNSFraOT4,Sardina pilchardus,126421,24,4,74.5823389,17.16396039
GNSFraOT4/THA2/2016/30,GNSFraOT4,Sardina pilchardus,126421,9,72,1342.4821,15.77468241
GNSFraOT4/THA2/2016/30,GNSFraOT4,Sardina pilchardus,126421,8,36,671.2410501,5.562293933
GNSFraOT4/THA2/2016/30,GNSFraOT4,Sardina pilchardus,126421,22,2,37.29116945,6.568392702
GNSFraOT4/THA2/2016/30,GNSFraOT4,Sardina pilchardus,126421,10,55,1025.50716,16.49958785
GNSFraOT4/THA2/2016/30,GNSFraOT4,Sardina pilchardus,126421,7,2,37.29116945,0.208592347
GNSFraOT4/THA2/2016/30,GNSFraOT4,Sardina pilchardus,126421,25,3,55.93675418,14.59598568
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,22,15,276.4671188,48.69637055
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,21,30,552.9342377,84.43650456
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,9,72,1327.04217,15.59325728
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,23,40,737.2456503,148.8556442
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,19,4,73.72456503,8.285541532
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,10,87,1603.509289,25.79917861
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,20,22,405.4851076,53.31900448
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,25,28,516.0719552,134.6624233
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,11,3,55.29342377,1.183762835
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,8,6,110.5868475,0.916386969
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,12,3,55.29342377,1.538051661
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,24,37,681.9522265,156.9406534
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,27,2,36.86228251,12.19233486
GNSFraOT4/THA2/2016/31,GNSFraOT4,Sardina pilchardus,126421,26,7,129.0179888,37.98763983
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,21,54,978.8283063,149.4731835
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,25,6,108.7587007,28.37920186
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,23,51,924.4489559,186.653451
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,24,39,706.9315545,162.6892556
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,26,3,54.37935035,16.01128025
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,10,6,108.7587007,1.749840281
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,20,99,1794.518561,235.9690687
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,16,3,54.37935035,3.616875833
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,11,3,54.37935035,1.16419367
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,19,24,435.0348028,48.89142343
GNSFraOT4/THA2/2016/32,GNSFraOT4,Sardina pilchardus,126421,22,45,815.6902552,143.6740654
GNSFraOT4/THA2/2016/33,GNSFraOT4,Sardina pilchardus,126421,14,7,109.2077756,4.84115612
GNSFraOT4/THA2/2016/33,GNSFraOT4,Sardina pilchardus,126421,11,7,109.2077756,2.33800147
GNSFraOT4/THA2/2016/33,GNSFraOT4,Sardina pilchardus,126421,13,8,124.8088864,4.420725424
GNSFraOT4/THA2/2016/33,GNSFraOT4,Sardina pilchardus,126421,15,5,78.005554,4.26350776
GNSFraOT4/THA2/2016/33,GNSFraOT4,Sardina pilchardus,126421,16,8,124.8088864,8.301280579
GNSFraOT4/THA2/2016/34,GNSFraOT4,Sardina pilchardus,126421,18,3,47.95396419,4.568185615
GNSFraOT4/THA2/2016/34,GNSFraOT4,Sardina pilchardus,126421,12,3,47.95396419,1.333895955
GNSFraOT4/THA2/2016/34,GNSFraOT4,Sardina pilchardus,126421,10,4,63.93861893,1.028721106
GNSFraOT4/THA2/2016/34,GNSFraOT4,Sardina pilchardus,126421,20,1,15.98465473,2.101891934
GNSFraOT4/THA2/2016/34,GNSFraOT4,Sardina pilchardus,126421,11,2,31.96930946,0.684422809
GNSFraOT4/THA2/2016/34,GNSFraOT4,Sardina pilchardus,126421,13,2,31.96930946,1.132351576
GNSFraOT4/THA2/2016/34,GNSFraOT4,Sardina pilchardus,126421,14,2,31.96930946,1.417192295
GNSFraOT4/THA2/2016/34,GNSFraOT4,Sardina pilchardus,126421,19,3,47.95396419,5.389310358
GNSFraOT4/THA2/2016/36,GNSFraOT4,Sardina pilchardus,126421,22,4,69.24488453,12.19665677
GNSFraOT4/THA2/2016/36,GNSFraOT4,Sardina pilchardus,126421,24,4,69.24488453,15.93562863
GNSFraOT4/THA2/2016/36,GNSFraOT4,Sardina pilchardus,126421,21,4,69.24488453,10.57412548
GNSFraOT4/THA2/2016/36,GNSFraOT4,Sardina pilchardus,126421,14,4,69.24488453,3.069610151
GNSFraOT4/THA2/2016/36,GNSFraOT4,Sardina pilchardus,126421,20,4,69.24488453,9.105311734
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,23,10,179.0830946,36.15827287
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,25,4,71.63323782,18.69178377
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,20,138,2471.346705,324.9681518
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,22,12,214.8997135,37.85200975
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,21,36,644.6991404,98.44957718
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,19,17,304.4412607,34.21465707
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,26,2,35.81661891,10.54572957
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,15,1,17.90830946,0.978804873
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,12,1,17.90830946,0.498140705
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,24,17,304.4412607,70.06240106
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,10,1,17.90830946,0.288130339
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,13,1,17.90830946,0.634311556
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,14,1,17.90830946,0.793871329
GNSFraOT4/THA2/2016/37,GNSFraOT4,Sardina pilchardus,126421,18,4,71.63323782,6.823918148
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,9,100,2025.931929,23.80548147
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,10,12,243.1118314,3.911474417
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,14,4,81.03727715,3.592364263
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,23,17,344.4084279,69.5387465
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,8,12,243.1118314,2.014566101
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,7,4,81.03727715,0.453291116
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,25,9,182.3338736,47.57770892
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,20,214,4335.494327,570.0930493
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,24,51,1033.225284,237.780661
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,19,162,3282.009724,368.848943
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,11,8,162.0745543,3.469812879
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,13,12,243.1118314,8.611010684
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,21,34,688.8168558,105.1866273
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,12,16,324.1491086,9.016588972
GNSFraOT4/THA2/2016/38,GNSFraOT4,Sardina pilchardus,126421,22,51,1033.225284,181.9902543
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,24,9,152.0424367,34.99019205
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,11,64,1081.190661,23.14693566
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,10,258,4358.549853,70.12557202
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,9,213,3598.337669,42.28185533
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,23,12,202.723249,40.93140434
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,18,9,152.0424367,14.483851
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,22,15,253.4040612,44.63408928
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,14,12,202.723249,8.986676015
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,12,18,304.0848735,8.458478657
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,25,21,354.7656857,92.57160065
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,21,21,354.7656857,54.17493148
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,27,3,50.68081224,16.76286414
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,20,83,1402.169139,184.3773327
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,26,9,152.0424367,44.76688391
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,19,30,506.8081224,56.95767409
GNSFraOT4/THA2/2016/39,GNSFraOT4,Sardina pilchardus,126421,13,58,979.8290367,34.70550262
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,8,26,417.8720669,3.462731103
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,11,105,1687.56027,36.12854828
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,25,7,112.504018,29.35649485
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,27,1,16.07200257,5.315873674
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,18,1,16.07200257,1.531049459
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,20,35,562.52009,73.96821889
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,10,402,6460.945034,103.9514246
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,9,289,4644.808743,54.57829402
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,21,13,208.9360334,31.90583461
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,19,10,160.7200257,18.0625338
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,22,4,64.28801029,11.32356276
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,12,26,417.8720669,11.62360337
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,26,1,16.07200257,4.732188517
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,13,9,144.6480231,5.123426801
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,24,6,96.43201543,22.19232217
GNSFraOT4/THA2/2016/40,GNSFraOT4,Sardina pilchardus,126421,23,5,80.36001286,16.22531306
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,25,28,528.7009063,137.9577877
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,9,134,2530.21148,29.73096068
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,21,567,10706.19335,1634.902457
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,18,226,4267.371601,406.5179154
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,19,1047,19769.63746,2221.812393
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,10,167,3153.323263,50.73444266
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,24,56,1057.401813,243.3445115
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,20,1614,30475.83082,4007.399851
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,22,56,1057.401813,186.2486603
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,11,11,207.7039275,4.446680515
GNSFraOT4/THA2/2016/41,GNSFraOT4,Sardina pilchardus,126421,8,11,207.7039275,1.721155605
GNSFraOT4/THA2/2016/42,GNSFraOT4,Sardina pilchardus,126421,12,11,200.3205128,5.572150837
GNSFraOT4/THA2/2016/42,GNSFraOT4,Sardina pilchardus,126421,13,44,801.2820513,28.38137603
GNSFraOT4/THA2/2016/42,GNSFraOT4,Sardina pilchardus,126421,10,417,7593.968531,122.1808641
GNSFraOT4/THA2/2016/42,GNSFraOT4,Sardina pilchardus,126421,24,1,18.21095571,4.190967018
